cod;nome;período;valor
15;PA;2011;2881
14;RR;2011;84
13;AM;2011;1210
12;AC;2011;146
11;RO;2011;401
43;RS;2012;2135
42;SC;2012;717
41;PR;2012;3162
35;SP;2012;5920
33;RJ;2012;4386
32;ES;2012;1504
31;MG;2012;4100
29;BA;2012;5702
28;SE;2012;817
27;AL;2012;1913
26;PE;2012;3106
25;PB;2012;1388
24;RN;2012;1060
23;CE;2012;3621
22;PI;2012;479
21;MA;2012;1662
17;TO;2012;330
16;AP;2012;236
15;PA;2012;2993
14;RR;2012;126
13;AM;2012;1225
12;AC;2012;192
11;RO;2012;475
53;DF;2012;875
52;GO;2012;2540
51;MT;2012;972
50;MS;2012;606
15;PA;2013;3157
16;AP;2013;206
17;TO;2013;307
21;MA;2013;2031
22;PI;2013;549
23;CE;2013;4195
24;RN;2013;1357
25;PB;2013;1424
26;PE;2013;2867
27;AL;2013;2005
28;SE;2013;908
29;BA;2013;5260
31;MG;2013;4286
32;ES;2013;1451
33;RJ;2013;4687
35;SP;2013;5403
41;PR;2013;2653
42;SC;2013;686
43;RS;2013;2108
50;MS;2013;555
51;MT;2013;1064
52;GO;2013;2698
53;DF;2013;759
11;RO;2013;431
12;AC;2013;202
13;AM;2013;1095
14;RR;2013;178
23;CE;2014;4341
53;DF;2014;783
52;GO;2014;2591
51;MT;2014;1247
50;MS;2014;615
16;AP;2014;236
15;PA;2014;3189
27;AL;2014;1960
28;SE;2014;1023
29;BA;2014;5659
31;MG;2014;4319
32;ES;2014;1469
33;RJ;2014;5196
35;SP;2014;5561
41;PR;2014;2694
42;SC;2014;794
43;RS;2014;2474
21;MA;2014;2307
22;PI;2014;654
24;RN;2014;1500
25;PB;2014;1433
26;PE;2014;3113
17;TO;2014;342
14;RR;2014;133
13;AM;2014;1159
12;AC;2014;212
11;RO;2014;521
52;GO;2015;2734
29;BA;2015;5619
28;SE;2015;1233
27;AL;2015;1653
26;PE;2015;3606
25;PB;2015;1406
24;RN;2015;1453
23;CE;2015;3909
22;PI;2015;582
21;MA;2015;2286
17;TO;2015;454
16;AP;2015;275
15;PA;2015;3401
14;RR;2015;174
13;AM;2015;1357
12;AC;2015;198
11;RO;2015;537
53;DF;2015;682
33;RJ;2015;4651
32;ES;2015;1308
31;MG;2015;4114
41;PR;2015;2691
35;SP;2015;4860
42;SC;2015;860
43;RS;2015;2660
50;MS;2015;576
51;MT;2015;1082
31;MG;2016;4246
53;DF;2016;696
52;GO;2016;2789
51;MT;2016;1074
50;MS;2016;591
43;RS;2016;2913
42;SC;2016;877
41;PR;2016;2841
35;SP;2016;4358
33;RJ;2016;5569
32;ES;2016;1166
29;BA;2016;6728
28;SE;2016;1404
27;AL;2016;1718
26;PE;2016;4160
25;PB;2016;1248
24;RN;2016;1754
23;CE;2016;3424
22;PI;2016;650
21;MA;2016;2247
17;TO;2016;532
16;AP;2016;364
15;PA;2016;3921
14;RR;2016;179
13;AM;2016;1335
12;AC;2016;340
11;RO;2016;649
16;AP;2017;356
35;SP;2017;4134
41;PR;2017;2511
42;SC;2017;957
43;RS;2017;3014
50;MS;2017;597
51;MT;2017;1010
52;GO;2017;2638
53;DF;2017;564
17;TO;2017;517
21;MA;2017;2051
22;PI;2017;573
23;CE;2017;5059
24;RN;2017;2054
25;PB;2017;1253
26;PE;2017;5104
27;AL;2017;1702
28;SE;2017;1236
29;BA;2017;6986
32;ES;2017;1369
33;RJ;2017;5956
31;MG;2017;3911
11;RO;2017;491
12;AC;2017;481
13;AM;2017;1559
14;RR;2017;221
15;PA;2017;4255
35;SP;2018;3269
33;RJ;2018;6013
41;PR;2018;2232
42;SC;2018;751
43;RS;2018;2441
50;MS;2018;506
51;MT;2018;901
52;GO;2018;2448
53;DF;2018;473
32;ES;2018;1063
31;MG;2018;3022
29;BA;2018;6351
28;SE;2018;1093
27;AL;2018;1374
26;PE;2018;3942
25;PB;2018;1161
24;RN;2018;1723
23;CE;2018;4425
22;PI;2018;565
21;MA;2018;1856
17;TO;2018;520
16;AP;2018;411
15;PA;2018;4185
14;RR;2018;360
13;AM;2018;1415
12;AC;2018;374
11;RO;2018;432
21;MA;2019;1584
17;TO;2019;420
16;AP;2019;342
15;PA;2019;3155
14;RR;2019;201
13;AM;2019;1472
12;AC;2019;290
11;RO;2019;401
53;DF;2019;425
22;PI;2019;520
23;CE;2019;2196
24;RN;2019;1248
25;PB;2019;880
26;PE;2019;3265
27;AL;2019;1025
28;SE;2019;920
29;BA;2019;5717
31;MG;2019;2598
32;ES;2019;946
33;RJ;2019;3316
35;SP;2019;2954
41;PR;2019;1891
42;SC;2019;653
43;RS;2019;1946
50;MS;2019;430
51;MT;2019;808
52;GO;2019;2089
