cod;nome;período;valor
25;PB;2012;1224
24;RN;2012;856
23;CE;2012;3135
22;PI;2012;311
21;MA;2012;1152
17;TO;2012;178
16;AP;2012;117
15;PA;2012;2138
14;RR;2012;32
13;AM;2012;855
12;AC;2012;85
11;RO;2012;338
12;AC;2013;95
11;RO;2013;300
22;PI;2013;365
23;CE;2013;3655
24;RN;2013;1149
25;PB;2013;1258
26;PE;2013;2299
27;AL;2013;1860
28;SE;2013;732
29;BA;2013;4287
31;MG;2013;3468
32;ES;2013;1290
33;RJ;2013;3555
35;SP;2013;3440
41;PR;2013;2025
42;SC;2013;442
43;RS;2013;1714
50;MS;2013;318
51;MT;2013;745
52;GO;2013;2138
53;DF;2013;593
21;MA;2013;1397
17;TO;2013;146
16;AP;2013;104
15;PA;2013;2229
14;RR;2013;70
13;AM;2013;695
28;SE;2014;898
15;PA;2014;2305
16;AP;2014;152
17;TO;2014;176
21;MA;2014;1688
22;PI;2014;455
23;CE;2014;3795
24;RN;2014;1314
25;PB;2014;1253
26;PE;2014;2543
27;AL;2014;1806
29;BA;2014;4671
31;MG;2014;3377
32;ES;2014;1292
33;RJ;2014;3642
35;SP;2014;3541
41;PR;2014;2071
11;RO;2014;402
14;RR;2014;47
13;AM;2014;762
12;AC;2014;115
53;DF;2014;631
52;GO;2014;2054
51;MT;2014;854
50;MS;2014;357
43;RS;2014;2055
42;SC;2014;499
14;RR;2015;57
13;AM;2015;930
12;AC;2015;116
11;RO;2015;383
42;SC;2015;570
43;RS;2015;2282
50;MS;2015;316
51;MT;2015;769
52;GO;2015;2161
53;DF;2015;489
24;RN;2015;1238
25;PB;2015;1264
26;PE;2015;3065
27;AL;2015;1476
28;SE;2015;1108
29;BA;2015;4555
31;MG;2015;3214
32;ES;2015;1093
33;RJ;2015;3182
35;SP;2015;3097
41;PR;2015;1972
23;CE;2015;3393
22;PI;2015;400
21;MA;2015;1718
17;TO;2015;276
16;AP;2015;154
15;PA;2015;2539
53;DF;2016;516
15;PA;2016;3048
16;AP;2016;222
17;TO;2016;312
21;MA;2016;1625
22;PI;2016;440
23;CE;2016;2908
24;RN;2016;1569
25;PB;2016;1060
26;PE;2016;3475
27;AL;2016;1546
28;SE;2016;1259
29;BA;2016;5449
31;MG;2016;3321
32;ES;2016;968
33;RJ;2016;4019
35;SP;2016;2720
41;PR;2016;2125
42;SC;2016;611
43;RS;2016;2507
50;MS;2016;326
51;MT;2016;752
52;GO;2016;2143
14;RR;2016;72
13;AM;2016;791
12;AC;2016;226
11;RO;2016;465
23;CE;2017;4698
22;PI;2017;376
21;MA;2017;1483
17;TO;2017;318
16;AP;2017;177
15;PA;2017;3362
53;DF;2017;401
52;GO;2017;2057
51;MT;2017;669
50;MS;2017;327
43;RS;2017;2591
42;SC;2017;653
41;PR;2017;1832
35;SP;2017;2518
33;RJ;2017;4411
32;ES;2017;1227
31;MG;2017;3067
29;BA;2017;5427
28;SE;2017;1106
27;AL;2017;1526
26;PE;2017;4478
25;PB;2017;1054
24;RN;2017;1927
11;RO;2017;373
12;AC;2017;384
13;AM;2017;975
14;RR;2017;93
32;ES;2018;891
22;PI;2018;373
21;MA;2018;1284
17;TO;2018;321
16;AP;2018;241
15;PA;2018;3439
14;RR;2018;181
13;AM;2018;961
12;AC;2018;311
11;RO;2018;300
24;RN;2018;1639
25;PB;2018;1006
26;PE;2018;3369
27;AL;2018;1179
28;SE;2018;959
29;BA;2018;4977
31;MG;2018;2237
23;CE;2018;4204
33;RJ;2018;4261
35;SP;2018;2009
41;PR;2018;1520
42;SC;2018;444
43;RS;2018;2075
50;MS;2018;243
51;MT;2018;566
52;GO;2018;1860
53;DF;2018;329
15;PA;2019;2342
16;AP;2019;228
17;TO;2019;250
21;MA;2019;1074
22;PI;2019;350
23;CE;2019;1900
24;RN;2019;1181
25;PB;2019;722
26;PE;2019;2713
27;AL;2019;833
28;SE;2019;771
29;BA;2019;4596
31;MG;2019;1878
32;ES;2019;781
33;RJ;2019;2321
35;SP;2019;1742
41;PR;2019;1190
42;SC;2019;381
43;RS;2019;1602
50;MS;2019;216
51;MT;2019;490
52;GO;2019;1457
53;DF;2019;257
14;RR;2019;83
13;AM;2019;981
12;AC;2019;222
11;RO;2019;264
