cod;nome;período;valor
25;PB;2019;1.58
17;TO;2019;1.7
35;SP;2019;1.71
29;BA;2019;1.94
33;RJ;2019;1.99
14;RR;2019;19.4
31;MG;2019;2.03
15;PA;2019;2.4
26;PE;2019;2.71
53;DF;2019;2.72
21;MA;2019;2.73
42;SC;2019;2.88
52;GO;2019;3.15
22;PI;2019;3.31
43;RS;2019;3.78
41;PR;2019;3.79
11;RO;2019;4.05
51;MT;2019;5.24
12;AC;2019;5.38
50;MS;2019;5.74
13;AM;2019;6.64
